ID,Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,Location
123051,ELEC,"Target T0843 - Hodgkins, IL",9250 Joliet Rd,,Hodgkins,IL,60525,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com,GPS,41.78152,-87.86108,04/22/2025,04/21/2025 10:17:18 PM +0000,,,,05/28/2019,,,,,"(41.78152, -87.86108)"
191468,ELEC,1035 Van Buren - Garage - ParkChirp,1035 W Van Buren St,,Chicago,IL,60607,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,41.8767996,-87.6532026,04/22/2025,04/21/2025 07:43:25 PM +0000,,,,06/24/2021,,,,,"(41.8767996, -87.6532026)"
33088,E85,City of Chicago FS#7,10000 W Montrose Ave,O'Hare Airport,Chicago,IL,60666,,,E,,Private - Government only,,,,,,,,,,,,GPS,41.95940310555005,-87.83946993386843,11/06/2024,02/11/2025 06:16:32 PM +0000,LG,,,06/15/2008,,,,false,"(41.95940310555005, -87.83946993386843)"
163425,ELEC,BUCK MANAGEMENT LEVEL 2 327,845 W Madison,,Chicago,IL,60607,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.880655,-87.648861,04/22/2025,04/21/2025 08:31:00 PM +0000,,,,06/17/2020,,,,,"(41.880655, -87.648861)"
212618,ELEC,ADV AURORA AMCMP-MOB-05,13250 Washington Ave,,Mount Pleasant,WI,53177,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.726688,-87.948004,04/22/2025,04/21/2025 08:57:54 PM +0000,,,,03/24/2022,,,,,"(42.726688, -87.948004)"
387816,ELEC,RANDOLPH PLACE 1ST FL. #3,165 N Canal St,,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.885162,-87.639539,04/22/2025,04/21/2025 09:46:37 PM +0000,,,,03/15/2025,,,,,"(41.885162, -87.639539)"
114162,ELEC,Atlantic Aviation MDW - Tesla Destination,6150 S Laramie Ave,,Chicago,IL,60638,,877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,41.780364,-87.752853,07/01/2024,02/11/2025 06:16:32 PM +0000,P,,,03/26/2018,,,,,"(41.780364, -87.752853)"
46827,ELEC,Glendale Nissan,484 North Ave,,Glendale Heights,IL,60139,,630-469-6100,E,,Private,,,,,,,1,,,Non-Networked,,200-9,41.904021,-88.068043,02/12/2024,02/11/2025 06:16:32 PM +0000,P,,,01/31/2012,,,,,"(41.904021, -88.068043)"
152189,ELEC,Hawthorn Mall AMC Theater,122 Hawthorn Center,,Vernon Hills,IL,60061,,855-900-7584,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,42.244167,-87.948819,04/22/2025,04/21/2025 10:08:52 PM +0000,,,,01/20/2020,,,,,"(42.244167, -87.948819)"
73673,E85,Meijer Gas #289,725 E Rollins Rd,,Round Lake Beach,IL,60073,,847-201-0829,E,,Public,24 hours daily,A Cash Checks D M V Voyager Wright_Exp,,,,,,,,,,200-8,42.379105,-88.065186,10/11/2024,02/11/2025 06:16:32 PM +0000,P,,,05/26/2016,,,,false,"(42.379105, -88.065186)"
222109,ELEC,CAR CHARGER 1 STATION 2,373 W Geneva St,,Williams Bay,WI,53191,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.570353,-88.556271,04/22/2025,04/21/2025 08:49:13 PM +0000,,,,06/29/2022,,,,,"(42.570353, -88.556271)"
70471,ELEC,Zeigler Nissan,18850 W Grand Ave,,Lake Villa,IL,60046,,,E,,Private,Service center use only,,,,,,1,,,Non-Networked,,200-9,42.386748,-88.000335,02/12/2024,02/11/2025 06:16:32 PM +0000,P,,,08/29/2011,,,,,"(42.386748, -88.000335)"
358907,ELEC,Hertz Local Edition #5304 - Tesla Destination,254 W 162nd St,,South Holland,IL,60473,,877-798-3752,E,,Private,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,41.601433,-87.623362,07/01/2024,02/11/2025 06:16:32 PM +0000,P,,,07/01/2024,,,,,"(41.601433, -87.623362)"
61373,CNG,US Energy - Bolingbrook,550 Stevenson Dr,,Bolingbrook,IL,60440,,800-438-7912,E,,Public - Credit card at all times,24 hours daily; Also accepts Diners Club and JCB,A CFN Comdata D EFS FleetOne FuelMan GasCard M TCH Tchek V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,41.682105,-88.063841,07/11/2024,02/11/2025 06:16:32 PM +0000,P,,,12/01/2016,,HD,,,"(41.682105, -88.063841)"
335465,ELEC,City of Joliet: Gateway Bus Parking,55 E Marion,,Joliet,IL,60432,,,E,,Private,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,2,,,AMPUP,https://ampup.io,GPS,41.523707,-88.08046,05/09/2024,02/11/2025 06:16:32 PM +0000,LG,,,01/04/2024,,,,,"(41.523707, -88.08046)"
151859,ELEC,Walgreens at 1225 W Dundee Rd Buffalo Grove,1225 W Dundee Rd,,Buffalo Grove,IL,60089,,855-900-7584,E,,Public,Mon 7:00am - 10:00pm; Tue 7:00am - 10:00pm; Wed 7:00am - 10:00pm; Thu 7:00am - 10:00pm; Fri 7:00am - 10:00pm; Sat 8:00am - 10:00pm; Sun 8:00am - 10:00pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,42.138564,-87.986826,04/22/2025,04/21/2025 10:11:05 PM +0000,,,,11/01/2019,,,,,"(42.138564, -87.986826)"
298503,BD,Casey's,1420 E Ogden Ave,,Naperville,IL,60563,,630-357-9397,E,,Public,24 hours daily,A Cash D Debit M V,B20,,,,,,,,,200-8,41.79569,-88.11841,04/14/2024,02/11/2025 06:16:32 PM +0000,P,,,06/27/2023,,,,,"(41.79569, -88.11841)"
310186,ELEC,Greenspoint I,2800 West Higgins Road,,Hoffman Estates,IL,60169,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,42.0649635,-88.1511724,04/22/2025,04/21/2025 07:44:17 PM +0000,,,,10/13/2021,,,,,"(42.0649635, -88.1511724)"
261716,ELEC,LINCOLNWOOD VOL,6856 N Kildare Ave,,Lincolnwood,IL,60712,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.006411,-87.73608,04/22/2025,04/21/2025 09:16:09 PM +0000,,,,06/01/2023,,,,,"(42.006411, -87.73608)"
187966,ELEC,Walgreens at 180 E Lake St Bloomingdale,180 E LAKE ST,,BLOOMINGDALE,IL,60108,,855-900-7584,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,41.957172,-88.072434,04/22/2025,04/21/2025 10:11:07 PM +0000,,,,04/19/2021,,,,,"(41.957172, -88.072434)"
230443,ELEC,Union West,939 W Washington Blvd,,Chicago,IL,60607,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,3,,,AMPUP,https://ampup.io,200-9,41.882764,-87.651188,10/11/2022,02/14/2023 09:54:11 AM +0000,P,,,09/15/2022,,,,,"(41.882764, -87.651188)"
193397,ELEC,OIC PARKING OIC STATION 1,10255 W Higgins Rd,,Rosemont,IL,60018,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.995438,-87.882454,04/22/2025,04/21/2025 08:45:54 PM +0000,,,,07/31/2021,,,,,"(41.995438, -87.882454)"
212176,BD,Casey's General Store,1901 N Richmond Rd,,Mchenry,IL,60051,,815-363-0753,E,,Public,24 hours daily,A Cash D Debit M V,B20,,,,,,,,,200-9,42.354943,-88.267971,04/14/2024,02/11/2025 06:16:32 PM +0000,P,,,12/03/2021,,,,,"(42.354943, -88.267971)"
357210,ELEC,CHAMBERLAIN STATION B,300 Windsor Dr,West side of Building,Oak Brook,IL,60523,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.852233,-87.92499,04/22/2025,04/21/2025 08:03:25 PM +0000,,,,09/28/2024,,,,,"(41.852233, -87.92499)"
116870,ELEC,PRAIRIE STATE PRAIRIE STATE,299 S Coolidge St,Lot B - Entrance off Coolidge,Chicago Heights,IL,60411,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.525678,-87.639803,04/22/2025,04/21/2025 08:32:56 PM +0000,,,,01/09/2019,,,,,"(41.525678, -87.639803)"
182536,ELEC,ST 1400 & 1450 TOWER 2 LOWER D,1450 American Ln,,Schaumburg,IL,60173,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.045316,-88.044042,04/22/2025,04/21/2025 08:05:11 PM +0000,,,,01/27/2021,,,,,"(42.045316, -88.044042)"
97056,E85,Casey's General Store,4300 Calumet Ave,,Valparaiso,IN,46383,,219-476-9493,E,,Public,24 hours daily,A Cash D Debit M V,,,,,,,,,,200-9,41.507749,-87.0364,04/14/2024,02/11/2025 06:16:32 PM +0000,P,,,09/13/2019,,,,true,"(41.507749, -87.0364)"
316920,ELEC,Castle Chevrolet North,175 North Arlington Heights Road,,Elk Grove Village,IL,60007,,888-998-2546,E,,Public,24 hours daily,,,,,,,2,,Blink Network,https://blinkcharging.com,GPS,42.03002980449746,-87.98588668391645,04/22/2025,04/21/2025 07:30:47 PM +0000,,,,04/30/2023,,,,,"(42.03002980449746, -87.98588668391645)"
121729,ELEC,"Target T1167 - Glenview, IL",2241 Willow Rd,,Glenview,IL,60025,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com,GPS,42.10326,-87.81453,04/22/2025,04/21/2025 10:14:54 PM +0000,,,,04/26/2019,,,,,"(42.10326, -87.81453)"
215089,ELEC,IL TOLLWAY HINSDALE NB,5800 Tri-State Tollway,Northbound Hinsdale Oasis,Hinsdale,IL,60521,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.783897,-87.9068,04/22/2025,04/21/2025 08:59:39 PM +0000,,,,04/28/2022,,,,,"(41.783897, -87.9068)"
153801,ELEC,Walgreens at 1303 Wehrli Rd Naperville,1303 Wehrli Rd,,Naperville,IL,60565,,855-900-7584,E,,Public,Mon 7:00am - 10:00pm; Tue 7:00am - 10:00pm; Wed 7:00am - 10:00pm; Thu 7:00am - 10:00pm; Fri 7:00am - 10:00pm; Sat 8:00am - 10:00pm; Sun 8:00am - 10:00pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,41.748634,-88.103853,04/22/2025,04/21/2025 10:11:06 PM +0000,,,,02/14/2020,,,,,"(41.748634, -88.103853)"
173056,ELEC,ADVOCATE CHRIST GARAGE B,4440 95th St,,Oak Lawn,IL,60453,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.721844,-87.732848,04/22/2025,04/21/2025 08:09:11 PM +0000,,,,01/27/2021,,,,,"(41.721844, -87.732848)"
297465,BD,Casey's,12545 IL-1 #17,,Grant Park,IL,60940,,815-466-0249,E,,Public,24 hours daily,A Cash D Debit M V,B20,,,,,,,,,200-8,41.24121,-87.63314,04/14/2024,02/11/2025 06:16:32 PM +0000,P,,,06/27/2023,,,,,"(41.24121, -87.63314)"
85484,ELEC,ESB LAW FIRM ESB LAW STATION,440 Central Ave,,Highland Park,IL,60035,,888-758-4389,T,09/09/2022,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.186114,-87.796535,04/22/2025,04/21/2025 08:05:18 PM +0000,,,,06/09/2017,,,,,"(42.186114, -87.796535)"
187189,E85,Murphy USA,431 E Lincoln Hwy,,New Lenox,IL,60451,,815-420-5823,E,,Public,24 hours daily,A Cash D Debit M V,,,,,,,,,,GPS,41.51361259703062,-87.95741417196655,11/06/2024,02/11/2025 06:16:32 PM +0000,P,,,09/13/2021,,,,true,"(41.51361259703062, -87.95741417196655)"
88790,ELEC,NORTHWESTERN SOUTH GARAGE 1,1850 Campus Dr,Elevator B,Evanston,IL,60208,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.050577,-87.673523,04/22/2025,04/21/2025 08:07:44 PM +0000,,,,12/13/2017,,,,,"(42.050577, -87.673523)"
333480,ELEC,Hilton Garden Inn Bolingbrook - Tesla Destination,135 Remington Blvd,,Bolingbrook,IL,60440,,877-798-3752,E,,Public,,A D Debit M V,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,41.685774,-88.070455,07/01/2024,02/11/2025 06:16:32 PM +0000,P,,,04/18/2024,,,,,"(41.685774, -88.070455)"
147191,ELEC,RICKY ROCKETS RR EV 02,2580 W Golf Rd,,Hoffman Estates,IL,60169,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.047355,-88.143513,04/22/2025,04/21/2025 08:22:05 PM +0000,,,,10/24/2019,,,,,"(42.047355, -88.143513)"
182869,ELEC,KOHL'S - CHPT 1300 ROMEOVIL 2,261 S Weber Rd,Kohl's EV Charging: $1.25 hourly usage fee,Romeoville,IL,60446,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.615545,-88.121088,04/22/2025,04/21/2025 08:14:35 PM +0000,,,,01/27/2021,,,,,"(41.615545, -88.121088)"
47133,ELEC,Martin Nissan,5240 Golf Rd,,Skokie,IL,60077,,847-965-3460,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,42.05569,-87.75808,02/12/2024,02/11/2025 06:16:32 PM +0000,P,,,01/31/2012,,,,,"(42.05569, -87.75808)"
152181,ELEC,The Promenade at Bolingbrook Macys,631 E Boughton Rd,,Bolingbrook,IL,60440,,855-900-7584,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,41.71999,-88.042607,04/22/2025,04/21/2025 10:10:44 PM +0000,,,,01/20/2020,,,,,"(41.71999, -88.042607)"
79442,ELEC,EDENS OUTSIDE,630 Dundee Rd,,Northbrook,IL,60062,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.139011,-87.797141,04/22/2025,04/21/2025 08:02:25 PM +0000,,,,11/08/2016,,,,,"(42.139011, -87.797141)"
351770,ELEC,AMC DINE-IN Yorktown 18,80 Yorktown Shopping Center,,Lombard,IL,60148,,855-900-7584,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,41.84005,-88.002249,04/22/2025,04/21/2025 10:08:31 PM +0000,,,,07/30/2024,,,,,"(41.84005, -88.002249)"
388906,ELEC,LOT E LOT D 4,1 Stevenson Dr,NothEast,Lincolnshire,IL,60069,,888-758-4389,E,,Public,Mon 4:30am - 8:00pm; Tue 4:30am - 8:00pm; Wed 4:30am - 8:00pm; Thu 4:30am - 8:00pm; Fri 4:30am - 8:00pm,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.200901,-87.943786,04/22/2025,04/21/2025 09:47:18 PM +0000,,,,03/29/2025,,,,,"(42.200901, -87.943786)"
372422,ELEC,GCHS EAST LOT CENTRAL 2,467 North Lake Street,,Grayslake,IL,60030,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.349631,-88.043338,04/22/2025,04/21/2025 09:40:51 PM +0000,,,,12/05/2024,,,,,"(42.349631, -88.043338)"
297450,BD,Casey's,900 W Wilmington Rd,,Peotone,IL,60468,,708-258-3465,E,,Public,3am-12am daily,A Cash D Debit M V,B20,,,,,,,,,200-8,41.3245,-87.80759,04/14/2024,02/11/2025 06:16:32 PM +0000,P,,,06/27/2023,,,,,"(41.3245, -87.80759)"
151778,ELEC,Willowbrook Town Center,7185 Kingery Hwy,,Willowbrook,IL,60527,,855-900-7584,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,41.759225,-87.943585,04/22/2025,04/21/2025 10:07:36 PM +0000,,,,03/10/2017,,,,,"(41.759225, -87.943585)"
50078,ELEC,Prairie Trail School,13600 W Wadsworth Rd,,Wadsworth,IL,60083,,847-623-4333,T,07/27/2023,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,Non-Networked,,200-9,42.432421,-87.896197,01/10/2023,02/14/2023 09:54:11 AM +0000,P,,,11/27/2012,,,,,"(42.432421, -87.896197)"
182168,ELEC,PEOPLES GAS PETC 1,4228 W 35th Pl PETC,,Chicago,IL,60632,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.831199,-87.730815,04/22/2025,04/21/2025 08:39:13 PM +0000,,,,01/27/2021,,,,,"(41.831199, -87.730815)"
61911,E85,BP,23802 Volbrecht Rd,,Crete,IL,60417,,708-304-2267,E,,Public,24 hours daily,A Cash D Debit M V,,,,,,,,,,200-9,41.458066,-87.576111,10/11/2024,02/11/2025 06:16:32 PM +0000,P,,,07/01/2013,,,,false,"(41.458066, -87.576111)"
228791,ELEC,Colony Square,2300 S Elmhurst Rd # 2364,,Mt Prospect,IL,60056,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com,GPS,42.023508,-87.940939,04/22/2025,04/21/2025 07:01:07 PM +0000,,,,06/01/2022,,,,,"(42.023508, -87.940939)"
171567,ELEC,540 W. MADISON LL1 - 3,540 West Madison St,In parking garage,Chicago,IL,60661,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.883025,-87.642101,04/22/2025,04/21/2025 08:00:04 PM +0000,,,,01/27/2021,,,,,"(41.883025, -87.642101)"
152196,ELEC,Oakbrook Center Macys,100 Oakbrook Center,,Oak Brook,IL,60523,,855-900-7584,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,41.848346,-87.953987,04/22/2025,04/21/2025 10:11:50 PM +0000,,,,01/20/2020,,,,,"(41.848346, -87.953987)"
46817,ELEC,Bill Kay's Nissan - Downers Grove,1601 Ogden Ave,,Downers Grove,IL,60515,,630-969-3200,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,41.807887,-88.024848,02/12/2024,02/11/2025 06:16:32 PM +0000,P,,,01/31/2012,,,,,"(41.807887, -88.024848)"
117323,ELEC,Fashion Outlets of Chicago,5220 Fashion Outlets Way,,Rosemont,IL,60018,,855-900-7584,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,41.974953,-87.867085,04/22/2025,04/21/2025 10:08:49 PM +0000,,,,04/17/2017,,,,,"(41.974953, -87.867085)"
186381,ELEC,ADVOCATE IL MASONIC 6,931 W Wellington Ave,South Parking Garage,Chicago,IL,60657,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.936046,-87.652141,04/22/2025,04/21/2025 08:40:55 PM +0000,,,,03/19/2021,,,,,"(41.936046, -87.652141)"
169247,ELEC,Village of Oak Brook - Golf Club - Tesla Destination,2606 York Road,,Oak Brook,IL,60523,,877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,41.841189,-87.930678,07/01/2024,02/11/2025 06:16:32 PM +0000,P,,,04/20/2018,,,,,"(41.841189, -87.930678)"
143372,ELEC,ADVOCATE GOODSAMARITAN 2,3815 Highland Ave,,Downers Grove,IL,60515,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.817062,-88.008468,04/22/2025,04/21/2025 08:20:09 PM +0000,,,,08/15/2019,,,,,"(41.817062, -88.008468)"
39201,E85,BP,3502 Rapids Dr,,Racine,WI,53404,,262-634-5801,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-8,42.75183,-87.82123,10/11/2024,02/11/2025 06:16:32 PM +0000,P,,,12/31/2010,,,,false,"(42.75183, -87.82123)"
64902,E85,Raceco,4502 Indianapolis Blvd,,East Chicago,IN,46312,,219-398-2063,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.63191,-87.48109,10/11/2024,02/11/2025 06:16:32 PM +0000,P,,,12/19/2014,,,,false,"(41.63191, -87.48109)"
67185,ELEC,EV PILOT 3010 GRAND,3010 Grand Ave,Located on the northeast corner of parking lot behind Lake County Health Department building,Waukegan,IL,60085,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.37262,-87.875585,04/22/2025,04/21/2025 07:53:14 PM +0000,,,,05/22/2015,,,,,"(42.37262, -87.875585)"
289252,ELEC,EV PILOT FLPL 03 SL,18 N County St,Main Entrance,Waukegan,IL,60085,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.361215,-87.833085,04/22/2025,04/21/2025 08:38:53 PM +0000,,,,06/23/2023,,,,,"(42.361215, -87.833085)"
212187,BD,Casey's General Store,6551 US Highway 34,,Oswego,IL,60543,,630-551-0970,E,,Public,24 hours daily,A Cash D Debit M V,B20,,,,,,,,,200-9,41.682322,-88.380881,04/14/2024,02/11/2025 06:16:32 PM +0000,P,,,03/11/2022,,,,,"(41.682322, -88.380881)"
194140,ELEC,TARGET T1168 STATION 1,2099 Skokie Valley Rd,Target Parking Lot,Highland Park,IL,60035,,888-758-4389,E,,Public,Mon 7:00am - 12:00am; Tue 7:00am - 12:00am; Wed 7:00am - 12:00am; Thu 7:00am - 12:00am; Fri 7:00am - 12:00am; Sat 7:00am - 12:00am; Sun 7:00am - 12:00am,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.19139,-87.826329,04/22/2025,04/21/2025 08:46:59 PM +0000,,,,08/20/2021,,,,,"(42.19139, -87.826329)"
228117,ELEC,Walgreens - West Fullerton,1520 W Fullerton Ave,,Chicago,IL,60614,,877-455-3833,E,,Public,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com,GPS,41.92571,-87.66618,04/21/2025,04/21/2025 06:58:11 PM +0000,,,,03/07/2018,,,,,"(41.92571, -87.66618)"
202952,ELEC,INTERPARK 217WASHINGTON 3,219 W Washington St,,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.883001,-87.634317,04/22/2025,04/21/2025 08:52:11 PM +0000,,,,12/23/2021,,,,,"(41.883001, -87.634317)"
153328,ELEC,COUNTRYSIDE EAST #1,803 Joliet Rd,,Countryside,IL,60525,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.77491,-87.87812,04/22/2025,04/21/2025 08:22:21 PM +0000,,,,02/06/2020,,,,,"(41.77491, -87.87812)"
196480,ELEC,WOODMAN'S BG EAST,1550 Deerfield Pkwy,Woodman's west side of store,Buffalo Grove,IL,60089,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.168057,-87.922466,04/22/2025,04/21/2025 08:13:09 PM +0000,,,,09/30/2021,,,,,"(42.168057, -87.922466)"
333479,ELEC,Hampton Inn Chicago Orland Park - Tesla Destination,16176 South La Grange Road,,Orland Park,IL,60467,,877-798-3752,E,,Public,,A D Debit M V,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,41.595331,-87.853351,07/01/2024,02/11/2025 06:16:32 PM +0000,P,,,04/18/2024,,,,,"(41.595331, -87.853351)"
173693,ELEC,PRAIRIE STATE PRAIRIE STATE 2,299 S Coolidge St,Lot B - Entrance off Coolidge Street,Chicago Heights,IL,60411,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.525754,-87.639809,04/22/2025,04/21/2025 08:16:02 PM +0000,,,,01/27/2021,,,,,"(41.525754, -87.639809)"
314722,ELEC,WOOD DALE LIB. STATION 1,520 N Wood Dale Rd,,Wood Dale,IL,60191,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.971086,-87.979554,04/22/2025,04/21/2025 09:23:19 PM +0000,,,,10/21/2023,,,,,"(41.971086, -87.979554)"
201939,ELEC,Kohls Wheaton IL,401 S County Farm Rd,,Wheaton,IL,60187,,855-900-7584,T,09/18/2024,TEMPORARILY UNAVAILABLE (Public),Mon 8:00am - 10:00pm; Tue 8:00am - 10:00pm; Wed 8:00am - 10:00pm; Thu 8:00am - 10:00pm; Fri 8:00am - 10:00pm; Sat 8:00am - 10:00pm; Sun 8:00am - 10:00pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,41.86027,-88.141375,04/22/2025,04/21/2025 10:08:18 PM +0000,,,,11/26/2021,,,,,"(41.86027, -88.141375)"
